Country,MonYear,TradeType,Values
Paraguay,8/1/2021,Exports,443
Paraguay,8/1/2022,Exports,283
Paraguay,12/1/2020,Exports,2166
Paraguay,12/1/2021,Exports,713
Paraguay,12/1/2022,Exports,563
Paraguay,2/1/2020,Exports,809
Paraguay,2/1/2021,Exports,457
Paraguay,2/1/2022,Exports,382
Paraguay,1/1/2020,Exports,306
Paraguay,1/1/2021,Exports,484
Paraguay,1/1/2022,Exports,1677
Paraguay,7/1/2020,Exports,411
Paraguay,7/1/2021,Exports,664
Paraguay,7/1/2022,Exports,222
Paraguay,6/1/2020,Exports,233
Paraguay,6/1/2021,Exports,429
Paraguay,6/1/2022,Exports,1521
Paraguay,3/1/2020,Exports,194
Paraguay,3/1/2021,Exports,385
Paraguay,3/1/2022,Exports,419
Paraguay,5/1/2020,Exports,955
Paraguay,5/1/2021,Exports,371
Paraguay,5/1/2022,Exports,523
Paraguay,11/1/2020,Exports,600
Paraguay,11/1/2021,Exports,1007
Paraguay,11/1/2022,Exports,626
Paraguay,10/1/2020,Exports,445
Paraguay,10/1/2021,Exports,726
Paraguay,10/1/2022,Exports,987
Paraguay,9/1/2020,Exports,1032
Paraguay,9/1/2021,Exports,148
Paraguay,9/1/2022,Exports,1297
Peru,4/1/2020,Exports,5264
Peru,4/1/2021,Exports,4768
Peru,4/1/2022,Exports,9506
Peru,8/1/2020,Exports,5884
Peru,8/1/2021,Exports,11184
Peru,8/1/2022,Exports,9050
Peru,12/1/2020,Exports,6953
Peru,12/1/2021,Exports,11564
Peru,12/1/2022,Exports,11791
Peru,2/1/2020,Exports,7514
Peru,2/1/2021,Exports,5422
Peru,2/1/2022,Exports,11823
Peru,1/1/2020,Exports,6536
Peru,1/1/2021,Exports,6264
Peru,1/1/2022,Exports,8443
Peru,7/1/2020,Exports,5655
Peru,7/1/2021,Exports,8858
Peru,7/1/2022,Exports,9116
Peru,6/1/2020,Exports,7489
Peru,6/1/2021,Exports,7252
Peru,6/1/2022,Exports,11348
Peru,3/1/2020,Exports,6874
Peru,3/1/2021,Exports,8272
Peru,3/1/2022,Exports,7640
Peru,5/1/2020,Exports,7726
Peru,5/1/2021,Exports,6540
Peru,5/1/2022,Exports,9728
Peru,11/1/2020,Exports,9320
Peru,11/1/2021,Exports,12624
Peru,11/1/2022,Exports,8651
Peru,10/1/2020,Exports,16089
Peru,10/1/2021,Exports,7368
Peru,10/1/2022,Exports,7898
Peru,9/1/2020,Exports,4889
Peru,9/1/2021,Exports,8286
Peru,9/1/2022,Exports,10393
Uruguay,4/1/2020,Exports,394
Uruguay,4/1/2021,Exports,690
Uruguay,4/1/2022,Exports,1239
Uruguay,8/1/2020,Exports,1454
Uruguay,8/1/2021,Exports,882
Uruguay,8/1/2022,Exports,2100
Uruguay,12/1/2020,Exports,567
Uruguay,12/1/2021,Exports,1117
Uruguay,12/1/2022,Exports,3822
Uruguay,2/1/2020,Exports,443
Uruguay,2/1/2021,Exports,453
Uruguay,2/1/2022,Exports,1558
Uruguay,1/1/2020,Exports,1250
Uruguay,1/1/2021,Exports,1010
Uruguay,1/1/2022,Exports,1943
Uruguay,7/1/2020,Exports,1179
Uruguay,7/1/2021,Exports,1731
Uruguay,7/1/2022,Exports,2455
Uruguay,6/1/2020,Exports,663
Uruguay,6/1/2021,Exports,1047
Uruguay,6/1/2022,Exports,1693
Uruguay,3/1/2020,Exports,1159
Uruguay,3/1/2021,Exports,1942
Uruguay,3/1/2022,Exports,931
Uruguay,5/1/2020,Exports,933
Uruguay,5/1/2021,Exports,858
Uruguay,5/1/2022,Exports,2026
Uruguay,11/1/2020,Exports,1025
Uruguay,11/1/2021,Exports,1578
Uruguay,11/1/2022,Exports,947
Uruguay,10/1/2020,Exports,1782
Uruguay,10/1/2021,Exports,718
Uruguay,10/1/2022,Exports,1885
Uruguay,9/1/2020,Exports,886
Uruguay,9/1/2021,Exports,1663
Uruguay,9/1/2022,Exports,969
Venezuela,4/1/2020,Exports,179
Venezuela,4/1/2021,Exports,949
Venezuela,4/1/2022,Exports,438
Venezuela,8/1/2020,Exports,52
Venezuela,8/1/2021,Exports,17
Venezuela,8/1/2022,Exports,136
Venezuela,12/1/2020,Exports,15
Venezuela,12/1/2021,Exports,76
Venezuela,12/1/2022,Exports,39
Venezuela,2/1/2020,Exports,464
Venezuela,2/1/2021,Exports,8
Venezuela,2/1/2022,Exports,109
Venezuela,1/1/2020,Exports,99
Venezuela,1/1/2021,Exports,3395
Venezuela,1/1/2022,Exports,285
Venezuela,7/1/2020,Exports,5
Venezuela,7/1/2021,Exports,215
Venezuela,7/1/2022,Exports,261
Venezuela,6/1/2020,Exports,149
Venezuela,6/1/2021,Exports,74
Venezuela,6/1/2022,Exports,28
Venezuela,3/1/2020,Exports,214
Venezuela,3/1/2021,Exports,37
Venezuela,3/1/2022,Exports,369
Venezuela,5/1/2020,Exports,417
Venezuela,5/1/2021,Exports,105
Venezuela,5/1/2022,Exports,180
Venezuela,11/1/2020,Exports,131
Venezuela,11/1/2021,Exports,882
Venezuela,11/1/2022,Exports,482
Venezuela,10/1/2020,Exports,26
Venezuela,10/1/2021,Exports,31
Venezuela,10/1/2022,Exports,676
Venezuela,9/1/2020,Exports,7
Venezuela,9/1/2021,Exports,1181
Venezuela,9/1/2022,Exports,64
Australia,4/1/2020,Exports,926290
Australia,4/1/2021,Exports,1229534
Australia,4/1/2022,Exports,2138137
Australia,8/1/2020,Exports,1096371
Australia,8/1/2021,Exports,1659399
Australia,8/1/2022,Exports,2060828
Australia,12/1/2020,Exports,939170
Australia,12/1/2021,Exports,1759211
Australia,12/1/2022,Exports,1711317
Australia,2/1/2020,Exports,1077157
Australia,2/1/2021,Exports,1027770
Australia,2/1/2022,Exports,1492564
Australia,1/1/2020,Exports,1016684
Australia,1/1/2021,Exports,975143
Australia,1/1/2022,Exports,1650218
Australia,7/1/2020,Exports,1061895
Australia,7/1/2021,Exports,1444302
Australia,7/1/2022,Exports,2252228
Australia,6/1/2020,Exports,859951
Australia,6/1/2021,Exports,1676135
Australia,6/1/2022,Exports,2215085
Australia,3/1/2020,Exports,972067
Australia,3/1/2021,Exports,1420177
Australia,3/1/2022,Exports,2063439
Australia,5/1/2020,Exports,888542
Australia,5/1/2021,Exports,1387861
Australia,5/1/2022,Exports,1941642
Australia,11/1/2020,Exports,956920
Australia,11/1/2021,Exports,1824798
Australia,11/1/2022,Exports,1794035
Australia,10/1/2020,Exports,985939
Australia,10/1/2021,Exports,1510286
Australia,10/1/2022,Exports,1628700
Australia,9/1/2020,Exports,1016997
Australia,9/1/2021,Exports,1587352
Australia,9/1/2022,Exports,1923247
Fiji,4/1/2020,Exports,9596
Fiji,4/1/2021,Exports,24202
Fiji,4/1/2022,Exports,74612
Fiji,8/1/2020,Exports,25587
Fiji,8/1/2021,Exports,31260
Fiji,8/1/2022,Exports,49089
Fiji,12/1/2020,Exports,26368
Fiji,12/1/2021,Exports,58122
Fiji,12/1/2022,Exports,71371
Fiji,2/1/2020,Exports,48420
Fiji,2/1/2021,Exports,18581
Fiji,2/1/2022,Exports,21832
Fiji,1/1/2020,Exports,28670
Fiji,1/1/2021,Exports,30987
Fiji,1/1/2022,Exports,43159
Fiji,7/1/2020,Exports,20346
Fiji,7/1/2021,Exports,22251
Fiji,7/1/2022,Exports,66873
Fiji,6/1/2020,Exports,6491
Fiji,6/1/2021,Exports,20468
Fiji,6/1/2022,Exports,89238
Fiji,3/1/2020,Exports,20460
Fiji,3/1/2021,Exports,31451
Fiji,3/1/2022,Exports,24209
Fiji,5/1/2020,Exports,12803
Fiji,5/1/2021,Exports,22773
Fiji,5/1/2022,Exports,59035
Fiji,11/1/2020,Exports,19664
Fiji,11/1/2021,Exports,39716
Fiji,11/1/2022,Exports,55584
Fiji,10/1/2020,Exports,28793
Fiji,10/1/2021,Exports,40389
Fiji,10/1/2022,Exports,70864
Fiji,9/1/2020,Exports,15985
Fiji,9/1/2021,Exports,30128
Fiji,9/1/2022,Exports,89525
New Caledonia,4/1/2020,Exports,7094
New Caledonia,4/1/2021,Exports,27699
New Caledonia,4/1/2022,Exports,38537
New Caledonia,8/1/2020,Exports,27640
New Caledonia,8/1/2021,Exports,42555
New Caledonia,8/1/2022,Exports,39826
New Caledonia,12/1/2020,Exports,47804
New Caledonia,12/1/2021,Exports,21028
New Caledonia,12/1/2022,Exports,32546
New Caledonia,2/1/2020,Exports,35384
New Caledonia,2/1/2021,Exports,24788
New Caledonia,2/1/2022,Exports,25375
New Caledonia,1/1/2020,Exports,29838
New Caledonia,1/1/2021,Exports,21302
New Caledonia,1/1/2022,Exports,47347
New Caledonia,7/1/2020,Exports,32070
New Caledonia,7/1/2021,Exports,17926
New Caledonia,7/1/2022,Exports,53846
New Caledonia,6/1/2020,Exports,14685
New Caledonia,6/1/2021,Exports,7741
New Caledonia,6/1/2022,Exports,45761
New Caledonia,3/1/2020,Exports,29736
New Caledonia,3/1/2021,Exports,14599
New Caledonia,3/1/2022,Exports,40725
New Caledonia,5/1/2020,Exports,20441
New Caledonia,5/1/2021,Exports,27720
New Caledonia,5/1/2022,Exports,99705
New Caledonia,11/1/2020,Exports,10242
New Caledonia,11/1/2021,Exports,26316
New Caledonia,11/1/2022,Exports,15556
New Caledonia,10/1/2020,Exports,14542
New Caledonia,10/1/2021,Exports,60672
New Caledonia,10/1/2022,Exports,38811
New Caledonia,9/1/2020,Exports,23293
New Caledonia,9/1/2021,Exports,44418
New Caledonia,9/1/2022,Exports,29359
New Zealand,4/1/2020,Exports,134685
New Zealand,4/1/2021,Exports,194223
New Zealand,4/1/2022,Exports,772144
New Zealand,8/1/2020,Exports,243800
New Zealand,8/1/2021,Exports,256178
New Zealand,8/1/2022,Exports,471479
New Zealand,12/1/2020,Exports,190958
New Zealand,12/1/2021,Exports,259772
New Zealand,12/1/2022,Exports,397788
New Zealand,2/1/2020,Exports,229238
New Zealand,2/1/2021,Exports,261895
New Zealand,2/1/2022,Exports,275263
New Zealand,1/1/2020,Exports,273376
New Zealand,1/1/2021,Exports,206579
New Zealand,1/1/2022,Exports,285224
New Zealand,7/1/2020,Exports,244066
New Zealand,7/1/2021,Exports,340694
New Zealand,7/1/2022,Exports,626090
New Zealand,6/1/2020,Exports,218918
New Zealand,6/1/2021,Exports,236031
New Zealand,6/1/2022,Exports,411583
New Zealand,3/1/2020,Exports,282059
New Zealand,3/1/2021,Exports,333483
New Zealand,3/1/2022,Exports,317564
New Zealand,5/1/2020,Exports,127291
New Zealand,5/1/2021,Exports,197788
New Zealand,5/1/2022,Exports,640105
New Zealand,11/1/2020,Exports,254986
New Zealand,11/1/2021,Exports,201719
New Zealand,11/1/2022,Exports,573747
New Zealand,10/1/2020,Exports,145480
New Zealand,10/1/2021,Exports,286154
New Zealand,10/1/2022,Exports,499540
New Zealand,9/1/2020,Exports,190150
New Zealand,9/1/2021,Exports,219976
New Zealand,9/1/2022,Exports,528450
Papua New Guinea,4/1/2020,Exports,65185
Papua New Guinea,4/1/2021,Exports,60025
Papua New Guinea,4/1/2022,Exports,90152
Papua New Guinea,8/1/2020,Exports,45468
Papua New Guinea,8/1/2021,Exports,66963
Papua New Guinea,8/1/2022,Exports,75179
Papua New Guinea,12/1/2020,Exports,63337
Papua New Guinea,12/1/2021,Exports,71805
Papua New Guinea,12/1/2022,Exports,84412
Papua New Guinea,2/1/2020,Exports,78522
Papua New Guinea,2/1/2021,Exports,37434
Papua New Guinea,2/1/2022,Exports,96879
Papua New Guinea,1/1/2020,Exports,105812
Papua New Guinea,1/1/2021,Exports,75515
Papua New Guinea,1/1/2022,Exports,80775
Papua New Guinea,7/1/2020,Exports,54761
Papua New Guinea,7/1/2021,Exports,34614
Papua New Guinea,7/1/2022,Exports,117535
Papua New Guinea,6/1/2020,Exports,46108
Papua New Guinea,6/1/2021,Exports,70882
Papua New Guinea,6/1/2022,Exports,86614
Papua New Guinea,3/1/2020,Exports,69351
Papua New Guinea,3/1/2021,Exports,67297
Papua New Guinea,3/1/2022,Exports,90348
Papua New Guinea,5/1/2020,Exports,35924
Papua New Guinea,5/1/2021,Exports,38503
Papua New Guinea,5/1/2022,Exports,178814
Papua New Guinea,11/1/2020,Exports,40719
Papua New Guinea,11/1/2021,Exports,73323
Papua New Guinea,11/1/2022,Exports,80267
Papua New Guinea,10/1/2020,Exports,62190
Papua New Guinea,10/1/2021,Exports,68151
Papua New Guinea,10/1/2022,Exports,102466
Papua New Guinea,9/1/2020,Exports,53035
Papua New Guinea,9/1/2021,Exports,65586
Papua New Guinea,9/1/2022,Exports,114715
French Polynesia,4/1/2020,Exports,685
French Polynesia,4/1/2021,Exports,1299
French Polynesia,4/1/2022,Exports,3156
French Polynesia,8/1/2020,Exports,1830
French Polynesia,8/1/2021,Exports,2629
French Polynesia,8/1/2022,Exports,4153
French Polynesia,12/1/2020,Exports,4307
French Polynesia,12/1/2021,Exports,9713
French Polynesia,12/1/2022,Exports,2428
French Polynesia,2/1/2020,Exports,7214
French Polynesia,2/1/2021,Exports,1535
French Polynesia,2/1/2022,Exports,15961
French Polynesia,1/1/2020,Exports,1469
French Polynesia,1/1/2021,Exports,34762
French Polynesia,1/1/2022,Exports,17243
French Polynesia,7/1/2020,Exports,2233
French Polynesia,7/1/2021,Exports,20655
French Polynesia,7/1/2022,Exports,22831
French Polynesia,6/1/2020,Exports,1332
French Polynesia,6/1/2021,Exports,1505
French Polynesia,6/1/2022,Exports,2477
French Polynesia,3/1/2020,Exports,7951
French Polynesia,3/1/2021,Exports,2241
French Polynesia,3/1/2022,Exports,4862
French Polynesia,5/1/2020,Exports,3216
French Polynesia,5/1/2021,Exports,1261
French Polynesia,5/1/2022,Exports,3038
French Polynesia,11/1/2020,Exports,8819
French Polynesia,11/1/2021,Exports,2292
French Polynesia,11/1/2022,Exports,17142
French Polynesia,10/1/2020,Exports,2070
French Polynesia,10/1/2021,Exports,21796
French Polynesia,10/1/2022,Exports,34617
French Polynesia,9/1/2020,Exports,2075
French Polynesia,9/1/2021,Exports,7209
French Polynesia,9/1/2022,Exports,2743
Guam,4/1/2020,Exports,21476
Guam,4/1/2021,Exports,55582
Guam,4/1/2022,Exports,33498
Guam,8/1/2020,Exports,28334
Guam,8/1/2021,Exports,45025
Guam,8/1/2022,Exports,73882
Guam,12/1/2020,Exports,36388
Guam,12/1/2021,Exports,60182
Guam,12/1/2022,Exports,41150
Guam,2/1/2020,Exports,8669
Guam,2/1/2021,Exports,27992
Guam,2/1/2022,Exports,64137
Guam,1/1/2020,Exports,71057
Guam,1/1/2021,Exports,2224
Guam,1/1/2022,Exports,23026
Guam,7/1/2020,Exports,21760
Guam,7/1/2021,Exports,33271
Guam,7/1/2022,Exports,31277
Guam,6/1/2020,Exports,11922
Guam,6/1/2021,Exports,74196
Guam,6/1/2022,Exports,110238
Guam,3/1/2020,Exports,35762
Guam,3/1/2021,Exports,41069
Guam,3/1/2022,Exports,5537
Guam,5/1/2020,Exports,7673
Guam,5/1/2021,Exports,57813
Guam,5/1/2022,Exports,54722
Guam,11/1/2020,Exports,38985
Guam,11/1/2021,Exports,88152
Guam,11/1/2022,Exports,49396
Guam,10/1/2020,Exports,24413
Guam,10/1/2021,Exports,14322
Guam,10/1/2022,Exports,76617
Guam,9/1/2020,Exports,4421
Guam,9/1/2021,Exports,75316
Guam,9/1/2022,Exports,50413
Solomon Islands,4/1/2020,Exports,2390
Solomon Islands,4/1/2021,Exports,4914
Solomon Islands,4/1/2022,Exports,9826
Solomon Islands,8/1/2020,Exports,6997
Solomon Islands,8/1/2021,Exports,8025
Solomon Islands,8/1/2022,Exports,13854
Solomon Islands,12/1/2020,Exports,4351
Solomon Islands,12/1/2021,Exports,7976
Solomon Islands,12/1/2022,Exports,6018
Solomon Islands,2/1/2020,Exports,2525
Solomon Islands,2/1/2021,Exports,4668
Solomon Islands,2/1/2022,Exports,4775
Solomon Islands,1/1/2020,Exports,6109
Solomon Islands,1/1/2021,Exports,8081
Solomon Islands,1/1/2022,Exports,6286
Solomon Islands,7/1/2020,Exports,3664
Solomon Islands,7/1/2021,Exports,3552
Solomon Islands,7/1/2022,Exports,21651
Solomon Islands,6/1/2020,Exports,3516
Solomon Islands,6/1/2021,Exports,6254
Solomon Islands,6/1/2022,Exports,5764
Solomon Islands,3/1/2020,Exports,2287
Solomon Islands,3/1/2021,Exports,10205
Solomon Islands,3/1/2022,Exports,5274
Solomon Islands,5/1/2020,Exports,2043
Solomon Islands,5/1/2021,Exports,4803
Solomon Islands,5/1/2022,Exports,18051
Solomon Islands,11/1/2020,Exports,1402
Solomon Islands,11/1/2021,Exports,5435
Solomon Islands,11/1/2022,Exports,7120
Solomon Islands,10/1/2020,Exports,4965
Solomon Islands,10/1/2021,Exports,10623
Solomon Islands,10/1/2022,Exports,7749
Solomon Islands,9/1/2020,Exports,2839
Solomon Islands,9/1/2021,Exports,8087
Solomon Islands,9/1/2022,Exports,9035
Other Countries In Oceania,4/1/2020,Exports,347044
Other Countries In Oceania,4/1/2021,Exports,424102
Other Countries In Oceania,4/1/2022,Exports,742237
Other Countries In Oceania,8/1/2020,Exports,336797
Other Countries In Oceania,8/1/2021,Exports,430472
Other Countries In Oceania,8/1/2022,Exports,823524
Other Countries In Oceania,12/1/2020,Exports,345987
Other Countries In Oceania,12/1/2021,Exports,499593
Other Countries In Oceania,12/1/2022,Exports,691400
Other Countries In Oceania,2/1/2020,Exports,605285
Other Countries In Oceania,2/1/2021,Exports,431246
Other Countries In Oceania,2/1/2022,Exports,578405
Other Countries In Oceania,1/1/2020,Exports,590793
Other Countries In Oceania,1/1/2021,Exports,377216
Other Countries In Oceania,1/1/2022,Exports,531186
Other Countries In Oceania,7/1/2020,Exports,292682
Other Countries In Oceania,7/1/2021,Exports,426835
Other Countries In Oceania,7/1/2022,Exports,728717
Other Countries In Oceania,6/1/2020,Exports,258498
Other Countries In Oceania,6/1/2021,Exports,415067
Other Countries In Oceania,6/1/2022,Exports,707093
Other Countries In Oceania,3/1/2020,Exports,441282
Other Countries In Oceania,3/1/2021,Exports,368318
Other Countries In Oceania,3/1/2022,Exports,508917
Other Countries In Oceania,5/1/2020,Exports,214693
Other Countries In Oceania,5/1/2021,Exports,399373
Other Countries In Oceania,5/1/2022,Exports,681505
Other Countries In Oceania,11/1/2020,Exports,319859
Other Countries In Oceania,11/1/2021,Exports,491014
Other Countries In Oceania,11/1/2022,Exports,650476
Other Countries In Oceania,10/1/2020,Exports,315235
Other Countries In Oceania,10/1/2021,Exports,425155
Other Countries In Oceania,10/1/2022,Exports,658085
Other Countries In Oceania,9/1/2020,Exports,334003
Other Countries In Oceania,9/1/2021,Exports,426439
Other Countries In Oceania,9/1/2022,Exports,708359
Belgium,4/1/2020,Trade Balance,1049512
Belgium,4/1/2021,Trade Balance,416083
Belgium,4/1/2022,Trade Balance,521457
Belgium,8/1/2020,Trade Balance,240358
Belgium,8/1/2021,Trade Balance,236209
Belgium,8/1/2022,Trade Balance,437907
Belgium,12/1/2020,Trade Balance,95136
Belgium,12/1/2021,Trade Balance,328352
Belgium,12/1/2022,Trade Balance,328721
Belgium,2/1/2020,Trade Balance,447480
Belgium,2/1/2021,Trade Balance,255632
Belgium,2/1/2022,Trade Balance,759959
Belgium,1/1/2020,Trade Balance,494294
Belgium,1/1/2021,Trade Balance,350640
Belgium,1/1/2022,Trade Balance,532072
Belgium,7/1/2020,Trade Balance,152012
Belgium,7/1/2021,Trade Balance,577051
Belgium,7/1/2022,Trade Balance,766910
Belgium,6/1/2020,Trade Balance,313458
Belgium,6/1/2021,Trade Balance,468501
Belgium,6/1/2022,Trade Balance,473816
Belgium,3/1/2020,Trade Balance,414769
Belgium,3/1/2021,Trade Balance,965535
Belgium,3/1/2022,Trade Balance,1126643
Belgium,5/1/2020,Trade Balance,847709
Belgium,5/1/2021,Trade Balance,621888
Belgium,5/1/2022,Trade Balance,500829
Belgium,11/1/2020,Trade Balance,202211
Belgium,11/1/2021,Trade Balance,332937
Belgium,11/1/2022,Trade Balance,635041
Belgium,10/1/2020,Trade Balance,630522
Belgium,10/1/2021,Trade Balance,572420
Belgium,10/1/2022,Trade Balance,261769
Belgium,9/1/2020,Trade Balance,362202
Belgium,9/1/2021,Trade Balance,294351
Belgium,9/1/2022,Trade Balance,170746
Denmark,4/1/2020,Trade Balance,-44183
Denmark,4/1/2021,Trade Balance,-22415
Denmark,4/1/2022,Trade Balance,-20790
Denmark,8/1/2020,Trade Balance,-28494
Denmark,8/1/2021,Trade Balance,-34263
Denmark,8/1/2022,Trade Balance,-83389
Denmark,12/1/2020,Trade Balance,-130854
Denmark,12/1/2021,Trade Balance,-23835
Denmark,12/1/2022,Trade Balance,-36581
Denmark,2/1/2020,Trade Balance,-90867
Denmark,2/1/2021,Trade Balance,-50414
Denmark,2/1/2022,Trade Balance,-13695
Denmark,1/1/2020,Trade Balance,-66418
Denmark,1/1/2021,Trade Balance,-80900
Denmark,1/1/2022,Trade Balance,-109980
Denmark,7/1/2020,Trade Balance,-81684
Denmark,7/1/2021,Trade Balance,122686
Denmark,7/1/2022,Trade Balance,-7166
Denmark,6/1/2020,Trade Balance,-27629
Denmark,6/1/2021,Trade Balance,-119002
Denmark,6/1/2022,Trade Balance,-16697
Denmark,3/1/2020,Trade Balance,-38782
Denmark,3/1/2021,Trade Balance,-92848
Denmark,3/1/2022,Trade Balance,-41704
Denmark,5/1/2020,Trade Balance,-55472
Denmark,5/1/2021,Trade Balance,-40149
Denmark,5/1/2022,Trade Balance,-13979
Denmark,11/1/2020,Trade Balance,-30403
Denmark,11/1/2021,Trade Balance,-67048
Denmark,11/1/2022,Trade Balance,-38186
Denmark,10/1/2020,Trade Balance,-24785
Denmark,10/1/2021,Trade Balance,-31606
Denmark,10/1/2022,Trade Balance,3608
Denmark,9/1/2020,Trade Balance,-56463
Denmark,9/1/2021,Trade Balance,-121059
Denmark,9/1/2022,Trade Balance,-17049
France,4/1/2020,Trade Balance,-583415
France,4/1/2021,Trade Balance,-752133
France,4/1/2022,Trade Balance,-1064309
France,8/1/2020,Trade Balance,-173767
France,8/1/2021,Trade Balance,-725903
France,8/1/2022,Trade Balance,-1170318
France,12/1/2020,Trade Balance,-734698
France,12/1/2021,Trade Balance,-1007443
France,12/1/2022,Trade Balance,-1135129
France,2/1/2020,Trade Balance,-743991
France,2/1/2021,Trade Balance,-619892
France,2/1/2022,Trade Balance,-691856
France,1/1/2020,Trade Balance,-1146604
France,1/1/2021,Trade Balance,-204398
France,1/1/2022,Trade Balance,-980488
France,7/1/2020,Trade Balance,-757839
France,7/1/2021,Trade Balance,-867504
France,7/1/2022,Trade Balance,-1096406
France,6/1/2020,Trade Balance,-568207
France,6/1/2021,Trade Balance,-1097110
France,6/1/2022,Trade Balance,-1111373
France,3/1/2020,Trade Balance,-862202
France,3/1/2021,Trade Balance,-1472817
France,3/1/2022,Trade Balance,-831690
France,5/1/2020,Trade Balance,-414600
France,5/1/2021,Trade Balance,-892747
France,5/1/2022,Trade Balance,-899035
France,11/1/2020,Trade Balance,-1125449
France,11/1/2021,Trade Balance,-841847
France,11/1/2022,Trade Balance,-1238676
France,10/1/2020,Trade Balance,-1428095
France,10/1/2021,Trade Balance,-803246
France,10/1/2022,Trade Balance,-963199
France,9/1/2020,Trade Balance,31727
France,9/1/2021,Trade Balance,-1041206
France,9/1/2022,Trade Balance,-1301777
"Germany, Federal Republic Of",4/1/2020,Trade Balance,-543735
"Germany, Federal Republic Of",4/1/2021,Trade Balance,-330517
"Germany, Federal Republic Of",4/1/2022,Trade Balance,-472634
"Germany, Federal Republic Of",8/1/2020,Trade Balance,-315767
"Germany, Federal Republic Of",8/1/2021,Trade Balance,-349428
"Germany, Federal Republic Of",8/1/2022,Trade Balance,156700
"Germany, Federal Republic Of",12/1/2020,Trade Balance,-305854
"Germany, Federal Republic Of",12/1/2021,Trade Balance,-411863
"Germany, Federal Republic Of",12/1/2022,Trade Balance,-320199
"Germany, Federal Republic Of",2/1/2020,Trade Balance,-271464
"Germany, Federal Republic Of",2/1/2021,Trade Balance,-265653
"Germany, Federal Republic Of",2/1/2022,Trade Balance,-351520
"Germany, Federal Republic Of",1/1/2020,Trade Balance,-462467
"Germany, Federal Republic Of",1/1/2021,Trade Balance,-295348
"Germany, Federal Republic Of",1/1/2022,Trade Balance,-254135
"Germany, Federal Republic Of",7/1/2020,Trade Balance,-425043
"Germany, Federal Republic Of",7/1/2021,Trade Balance,-431839
"Germany, Federal Republic Of",7/1/2022,Trade Balance,71710
"Germany, Federal Republic Of",6/1/2020,Trade Balance,-361966
"Germany, Federal Republic Of",6/1/2021,Trade Balance,-226749
"Germany, Federal Republic Of",6/1/2022,Trade Balance,-187665
"Germany, Federal Republic Of",3/1/2020,Trade Balance,-504137
"Germany, Federal Republic Of",3/1/2021,Trade Balance,-249823
"Germany, Federal Republic Of",3/1/2022,Trade Balance,-365141
"Germany, Federal Republic Of",5/1/2020,Trade Balance,-313966
